DATE, TIME, VELOCITY U, VELOCITY V, FREE SURFACE, 
-, S, M/S, M/S, M, 
2010-02-28 15:00, 226800.000, 0.067791998386, -0.060091193765, 2.279795169830, 
2010-02-28 16:00, 230400.000, 0.045409701765, -0.037067677826, 2.305888891220, 
2010-02-28 17:00, 234000.000, 0.037062857300, -0.041400548071, 1.929835200310, 
2010-02-28 18:00, 237600.000, 0.043477393687, -0.086045488715, 1.120391726494, 
2010-02-28 19:00, 241200.000, 0.046766631305, -0.122812509537, -0.102743327618, 
2010-02-28 20:00, 244800.000, 0.041969113052, -0.166704684496, -1.341360569000, 
2010-02-28 21:00, 248400.000, 0.052612647414, -0.170141726732, -2.305116891861, 
2010-02-28 22:00, 252000.000, 0.014819101430, -0.078189387918, -2.861982345581, 
2010-02-28 23:00, 255600.000, 0.007786142174, -0.036417875439, -2.576280832291, 
2010-03-01 00:00, 259200.000, 0.131449326873, -0.143148466945, -1.397726416588, 
