DATE, TIME, VELOCITY U, VELOCITY V, FREE SURFACE, 
-, S, M/S, M/S, M, 
2010-02-26 00:00, 0.000, 0.686577916145, -0.011831567623, 1.018590688705, 
2010-02-26 01:00, 3600.000, -0.002562459791, 0.002201446565, 1.912455439568, 
2010-02-26 02:00, 7200.000, -0.005309356377, 0.001880337833, 1.693533062935, 
2010-02-26 03:00, 10800.000, -0.005909332074, 0.002547354670, 1.368254899979, 
2010-02-26 04:00, 14400.000, -0.006630450021, 0.001858629403, 0.599228024483, 
2010-02-26 05:00, 18000.000, -0.004284352064, 0.000588108203, -0.308963388205, 
2010-02-26 06:00, 21600.000, -0.003995585255, 0.000406975771, -1.064864158630, 
2010-02-26 07:00, 25200.000, -0.007972547784, 0.002879347187, -1.878586530685, 
2010-02-26 08:00, 28800.000, -0.004028408788, 0.000686334271, -1.979503631592, 
2010-02-26 09:00, 32400.000, 0.003913818393, -0.003750595497, -1.594049215317, 
2010-02-26 10:00, 36000.000, 0.003245194675, -0.002405464184, -0.824467957020, 
2010-02-26 11:00, 39600.000, 0.003856679192, -0.001842256868, 0.070611014962, 
2010-02-26 12:00, 43200.000, 0.003972068429, -0.001338176080, 0.953272759914, 
2010-02-26 13:00, 46800.000, 0.003223368432, -0.000741461816, 1.521877884865, 
2010-02-26 14:00, 50400.000, 0.002576378407, -0.000380435813, 1.734948992729, 
2010-02-26 15:00, 54000.000, 0.001423167298, 0.000420092227, 1.619463920593, 
2010-02-26 16:00, 57600.000, -0.002015593229, 0.001967427321, 1.101379513741, 
2010-02-26 17:00, 61200.000, -0.004276104737, 0.002783845877, 0.185811847448, 
2010-02-26 18:00, 64800.000, -0.006759759504, 0.003491366515, -0.816446363926, 
2010-02-26 19:00, 68400.000, -0.007340577897, 0.003212368814, -1.700172066689, 
2010-02-26 20:00, 72000.000, -0.004298922140, 0.001103873248, -2.129472970963, 
2010-02-26 21:00, 75600.000, 0.000541462156, -0.001592098153, -1.949729561806, 
2010-02-26 22:00, 79200.000, 0.004875604529, -0.003214016557, -1.132546067238, 
2010-02-26 23:00, 82800.000, 0.006068470888, -0.002900228836, -0.024781011045, 
