DATE, TIME, VELOCITY U, VELOCITY V, FREE SURFACE, 
-, S, M/S, M/S, M, 
2010-02-28 15:00, 226800.000, 0.067482285202, -0.061428554356, 2.281283140182, 
2010-02-28 16:00, 230400.000, 0.046814929694, -0.038544028997, 2.306249380112, 
2010-02-28 17:00, 234000.000, 0.038558714092, -0.043495185673, 1.927325725555, 
2010-02-28 18:00, 237600.000, 0.044506773353, -0.088361404836, 1.084601521492, 
2010-02-28 19:00, 241200.000, 0.045776575804, -0.121316961944, -0.150518551469, 
2010-02-28 20:00, 244800.000, 0.041449639946, -0.170340418816, -1.389485836029, 
2010-02-28 21:00, 248400.000, 0.050685413182, -0.164806008339, -2.329381704330, 
2010-02-28 22:00, 252000.000, 0.010613513179, -0.064898297191, -2.851994037628, 
2010-02-28 23:00, 255600.000, 0.010685832240, -0.039397139102, -2.541161775589, 
2010-03-01 00:00, 259200.000, 0.128741547465, -0.140998587012, -1.374173283577, 
